,year,date,mag,lat,lon
12440,2011,2011-03-08,1,31.1902,-92.4322
12443,2011,2011-03-08,1,31.1645,-92.57700000000001
12447,2011,2011-03-08,0,31.3333,-92.3372
12450,2011,2011-04-04,1,33.318000000000005,-92.665
12455,2011,2011-04-04,1,31.72,-92.41
12459,2011,2011-04-04,2,31.8,-92.13
12462,2011,2011-04-15,1,34.451,-92.6176
12465,2011,2011-04-15,1,34.4806,-92.4726
12468,2011,2011-04-15,1,34.7501,-92.3773
12471,2011,2011-04-15,1,34.6586,-92.2941
12476,2011,2011-04-15,1,34.5988,-92.1469
12481,2011,2011-04-15,2,34.6494,-91.965
12489,2011,2011-04-25,1,34.8767,-92.6957
12493,2011,2011-04-25,2,34.872,-92.1702
12497,2011,2011-04-25,1,34.5281,-92.0547
12501,2011,2011-04-26,1,34.5273,-91.9124
12506,2011,2011-04-26,1,32.3701,-92.8346
12512,2011,2011-04-26,0,32.4376,-92.6858
12513,2011,2011-04-26,1,32.93,-92.77
12518,2011,2011-04-26,0,32.4667,-92.4302
12521,2011,2011-04-26,0,32.5782,-91.9948
12524,2011,2011-04-26,0,32.76,-91.97
12526,2011,2011-04-26,1,32.9086,-91.9993
12530,2011,2011-04-27,0,31.811999999999998,-92.32799999999999
12534,2011,2011-05-20,0,34.3299,-92.8382
12536,2011,2011-05-25,0,32.755,-92.3901
12539,2011,2011-05-25,1,32.782,-92.448
12541,2011,2011-09-03,0,30.1641,-92.1471
12543,2012,2012-01-22,2,33.7634,-92.5452
12546,2012,2012-01-22,1,34.5156,-91.9074
12550,2012,2012-01-22,1,34.1347,-91.8409
12552,2012,2012-01-25,0,31.14,-92.73
12557,2012,2012-01-25,0,31.33,-92.72
12560,2012,2012-01-25,0,31.27,-92.33
12564,2012,2012-01-25,0,29.7179,-92.7626
12566,2012,2012-01-25,0,30.2286,-92.1415
12568,2012,2012-02-01,0,30.64,-92.83
12570,2012,2012-02-18,0,30.0241,-92.6377
12574,2012,2012-03-11,1,30.27,-92.62
12578,2012,2012-03-20,0,31.9817,-92.8959
12583,2012,2012-03-21,0,32.0508,-92.4855
12587,2012,2012-03-21,1,30.073,-92.6798
12590,2012,2012-03-21,2,29.9746,-92.5181
12593,2012,2012-03-21,0,29.8816,-92.1028
12595,2012,2012-03-21,1,29.9477,-92.0917
12599,2012,2012-03-21,1,32.0427,-92.131
12605,2012,2012-06-04,0,34.684,-91.786
12608,2012,2012-10-17,0,34.6159,-91.8358
12612,2012,2012-12-20,1,34.2969,-92.448
12777,2012,2012-12-25,0,30.932,-92.896
12781,2012,2012-12-25,2,31.36,-92.48700000000001
12786,2012,2012-12-25,2,31.3,-92.45299999999999
12791,2012,2012-12-25,1,31.502,-91.905
12795,2013,2013-01-10,1,30.265,-91.90100000000001
12798,2013,2013-01-10,1,29.951999999999998,-91.779
12802,2013,2013-01-13,1,30.255,-91.82799999999999
12806,2013,2013-01-29,0,34.4992,-92.1013
12809,2013,2013-01-29,0,33.6486,-91.7432
12814,2013,2013-04-18,1,33.0432,-91.97
12819,2013,2013-05-30,1,34.7876,-92.8137
12821,2013,2013-05-30,1,34.8896,-92.3925
12824,2013,2013-05-30,1,34.4355,-92.5823
12827,2013,2013-10-31,0,30.750999999999998,-92.4289
12831,2013,2013-10-31,0,30.2833,-92.5934
12834,2013,2013-12-20,0,34.431,-92.18799999999999
12836,2013,2013-12-21,1,32.6405,-92.37700000000001
13510,2011,2011-02-24,1,32.9763,-91.4311
13521,2011,2011-02-24,2,33.0,-90.96
13533,2011,2011-03-05,1,30.65,-91.0878
13545,2011,2011-03-05,0,30.4132,-90.8
13552,2011,2011-03-05,1,29.779,-90.82
13561,2011,2011-03-09,1,32.1334,-90.6135
13569,2011,2011-03-29,0,30.0418,-90.5399
13580,2011,2011-03-29,0,30.0217,-90.4943
13586,2011,2011-04-04,2,31.9099,-91.5102
13602,2011,2011-04-04,1,32.1284,-90.6278
13611,2011,2011-04-04,1,30.3246,-90.5735
13618,2011,2011-04-04,0,30.0614,-90.699
13626,2011,2011-04-15,0,32.9579,-91.0402
13634,2011,2011-04-26,0,34.3348,-90.8408
13644,2011,2011-04-26,0,34.137,-90.9843
13650,2011,2011-04-26,2,32.67,-91.44
13657,2011,2011-04-26,0,32.7788,-90.93799999999999
13664,2011,2011-04-26,2,33.5387,-90.5828
13678,2011,2011-05-25,2,33.2662,-91.52
13685,2011,2011-06-16,0,33.8863,-91.4456
13694,2011,2011-09-25,0,34.1388,-91.319
13703,2011,2011-09-25,1,33.7933,-90.7814
13713,2011,2011-09-25,1,33.7866,-90.5467
13720,2011,2011-11-16,1,30.88,-90.61
13727,2011,2011-11-16,0,29.5841,-90.6579
13733,2011,2011-12-22,1,30.7235,-91.1578
13740,2012,2012-01-22,2,34.1925,-91.7274
13749,2012,2012-01-22,2,34.329,-91.4269
13756,2012,2012-01-22,1,34.2073,-91.4365
13763,2012,2012-01-22,1,34.4847,-91.1255
13772,2012,2012-01-22,2,34.0797,-90.7148
13779,2012,2012-03-11,0,32.8775,-91.4978
13783,2012,2012-03-21,0,29.6777,-91.3063
13788,2012,2012-03-21,1,30.2836,-90.9638
13796,2012,2012-03-21,1,30.5278,-90.8284
13800,2012,2012-03-21,1,31.6382,-91.0257
13805,2012,2012-03-21,2,32.0713,-90.904
13807,2012,2012-03-21,1,32.3001,-90.8592
13811,2012,2012-10-17,1,34.6906,-91.3159
13815,2012,2012-10-17,2,33.9672,-90.7018
13822,2012,2012-10-17,2,32.9946,-90.7006
13825,2012,2012-10-17,1,32.9638,-90.6077
13828,2012,2012-10-17,1,32.9506,-90.5072
13830,2012,2012-10-18,1,32.3657,-90.4337
13832,2012,2012-12-10,1,30.5656,-91.2045
13835,2012,2012-12-10,1,30.2621,-90.935
13838,2012,2012-12-25,1,31.078000000000003,-91.06700000000001
13840,2013,2013-01-10,0,30.2757,-91.2112
13842,2013,2013-01-13,0,30.6496,-91.1972
13845,2013,2013-01-29,0,33.59,-91.02
13848,2013,2013-01-29,2,32.73,-91.57
13850,2013,2013-01-29,1,33.68,-90.8
13854,2013,2013-02-21,1,31.6766,-91.55
13855,2013,2013-02-24,0,29.6835,-90.5645
13858,2013,2013-02-25,1,29.5673,-90.6987
13861,2013,2013-04-10,1,33.8242,-91.6849
13966,2013,2013-04-18,0,33.0751,-91.2272
13967,2013,2013-04-18,1,32.944,-91.061
13968,2013,2013-04-18,0,33.3193,-90.8568
13969,2013,2013-04-18,1,32.5705,-91.2043
13970,2013,2013-04-18,0,33.027,-90.87
13972,2013,2013-04-18,0,32.448,-91.21600000000001
13973,2013,2013-04-18,0,33.0655,-90.7431
13976,2013,2013-04-24,0,30.301,-91.109
13977,2013,2013-05-30,1,34.8231,-91.255
13980,2013,2013-05-30,1,34.8869,-91.1708
13982,2013,2013-09-20,0,33.8159,-90.6347
13985,2013,2013-09-20,2,31.398000000000003,-91.29
13986,2013,2013-09-20,1,31.5499,-91.16799999999999
13989,2013,2013-12-20,0,32.16,-90.79
13991,2013,2013-12-20,0,32.2011,-90.7
13992,2013,2013-12-21,2,33.53,-91.44
13996,2013,2013-12-21,2,34.149,-90.76700000000001
14579,2011,2011-01-01,1,33.2625,-89.2957
14581,2011,2011-01-01,1,33.2839,-89.24
14583,2011,2011-01-01,1,33.4386,-88.8419
14586,2011,2011-01-01,2,32.9012,-88.7666
14587,2011,2011-01-01,3,33.0609,-88.464
14600,2011,2011-01-01,1,32.6646,-88.8355
14601,2011,2011-02-24,0,34.2858,-87.8578
14602,2011,2011-03-09,1,30.4368,-89.15
14603,2011,2011-03-09,1,30.4427,-88.9339
14604,2011,2011-03-09,1,30.546999999999997,-88.37
14606,2011,2011-03-09,2,30.5607,-88.2169
14608,2011,2011-04-04,1,31.2665,-88.8278
14610,2011,2011-04-04,1,30.4022,-88.7198
14611,2011,2011-04-15,0,31.65,-88.89
14613,2011,2011-04-15,0,31.927,-88.469
14614,2011,2011-04-15,0,31.881,-88.42
14616,2011,2011-04-15,1,31.429000000000002,-88.473
14622,2011,2011-04-15,1,32.0297,-88.2463
14627,2011,2011-04-15,2,31.551,-88.28200000000001
14631,2011,2011-04-15,1,31.3645,-87.8856
14633,2011,2011-04-15,3,32.6882,-88.9872
14638,2011,2011-04-15,1,32.22,-89.36
14642,2011,2011-04-15,2,32.789,-88.241
14646,2011,2011-04-15,1,32.014,-89.2538
14651,2011,2011-04-15,2,32.4359,-88.3288
14654,2011,2011-04-15,1,32.0836,-88.5246
14660,2011,2011-04-15,1,32.01,-89.2693
14663,2011,2011-04-15,3,32.1899,-88.0057
14669,2011,2011-04-15,2,32.3089,-87.9304
14673,2011,2011-04-15,2,32.008,-88.331
14675,2011,2011-04-15,3,31.1311,-88.6325
14682,2011,2011-04-15,0,31.096,-88.25299999999999
14687,2011,2011-04-26,1,31.6996,-89.2415
14691,2011,2011-04-27,3,33.4462,-89.3691
14697,2011,2011-04-27,1,33.0611,-89.24799999999999
14701,2011,2011-04-27,2,33.5092,-89.2547
14705,2011,2011-04-27,1,33.1702,-89.0181
14709,2011,2011-04-27,1,33.2588,-88.5872
14715,2011,2011-04-27,2,34.4683,-88.2808
14718,2011,2011-04-27,2,32.9076,-88.5313
14723,2011,2011-04-27,1,34.808,-87.87799999999999
14726,2011,2011-04-27,2,33.3007,-88.1496
14732,2011,2011-04-27,0,34.5912,-88.8323
14736,2011,2011-04-27,5,32.7992,-89.1088
14740,2011,2011-04-27,3,33.7114,-89.3164
14746,2011,2011-04-27,0,34.7709,-88.5147
14749,2011,2011-04-27,0,34.3202,-88.8848
14753,2011,2011-04-27,1,33.1446,-88.5191
14758,2011,2011-04-27,5,34.0455,-88.445
14765,2011,2011-04-27,3,32.8496,-88.4528
14768,2011,2011-04-27,1,34.8109,-88.7916
14771,2011,2011-04-27,3,32.2882,-89.1817
14776,2011,2011-04-27,4,32.0296,-89.5042
14780,2011,2011-04-27,0,32.42,-88.8083
14785,2011,2011-05-26,0,30.5203,-88.5481
14786,2011,2011-06-22,1,33.8768,-89.1858
14791,2011,2011-09-03,0,30.2463,-88.1991
14797,2011,2011-09-04,1,30.4527,-88.1098
14801,2011,2011-09-04,1,30.5434,-89.12
14805,2011,2011-09-04,1,30.7677,-89.1647
14809,2011,2011-09-04,0,31.2109,-89.2679
14811,2011,2011-09-19,0,30.3774,-89.0441
14815,2011,2011-11-16,1,31.6608,-89.3275
14818,2011,2011-11-16,2,31.7079,-89.2473
14823,2011,2011-11-16,2,32.3633,-88.0894
14828,2011,2011-11-16,0,32.4813,-87.8567
14832,2012,2012-01-23,0,32.9287,-88.2364
14835,2012,2012-01-23,0,32.6567,-88.1705
14839,2012,2012-01-26,0,31.7619,-88.417
14845,2012,2012-02-01,0,33.9735,-88.2286
14848,2012,2012-03-02,1,31.1967,-89.3498
14853,2012,2012-03-21,0,31.4219,-89.2508
14856,2012,2012-03-21,0,31.7272,-89.3293
14859,2012,2012-03-21,0,30.4663,-89.3012
14863,2012,2012-03-21,0,32.0165,-89.0203
14866,2012,2012-03-21,1,30.4961,-89.0199
14870,2012,2012-03-22,0,30.47,-88.9093
14875,2012,2012-08-29,1,30.366999999999997,-89.0847
14879,2012,2012-08-29,1,30.362,-88.749
14883,2012,2012-08-30,2,30.344,-88.553
14885,2012,2012-08-30,1,31.9934,-88.4957
14891,2012,2012-08-30,1,32.2436,-88.5303
14896,2012,2012-08-30,0,31.9,-88.28299999999999
14900,2012,2012-09-30,1,30.7127,-89.1502
14902,2012,2012-10-18,1,32.66,-89.07
14905,2012,2012-12-09,0,31.6266,-89.01100000000001
14909,2012,2012-12-20,1,30.6671,-88.1383
14911,2012,2012-12-25,1,32.0238,-87.8687
14938,2012,2012-12-25,3,30.65,-89.681
14942,2012,2012-12-25,1,31.474,-89.02799999999999
14945,2012,2012-12-25,0,32.228,-88.715
14948,2012,2012-12-25,2,32.0573,-88.3536
14951,2012,2012-12-25,2,30.67,-88.09
14954,2012,2012-12-25,1,31.1929,-88.3217
14955,2012,2012-12-25,1,30.7937,-88.4133
14956,2013,2013-01-13,1,31.5899,-88.5258
14957,2013,2013-01-30,1,33.8361,-88.3454
14958,2013,2013-01-30,1,33.7264,-87.9037
14959,2013,2013-02-10,1,31.5446,-88.1577
14960,2013,2013-02-10,4,31.2802,-89.4665
14963,2013,2013-02-10,1,31.6208,-87.8536
14965,2013,2013-02-10,1,31.533,-88.6654
14966,2013,2013-02-10,1,31.6263,-88.5408
14968,2013,2013-04-11,3,32.6393,-88.8665
14970,2013,2013-04-11,1,30.5131,-88.1456
15714,2011,2011-01-01,3,33.0394,-89.8123
15717,2011,2011-03-09,2,32.1146,-90.3112
15721,2011,2011-03-09,1,30.3465,-89.9379
15725,2011,2011-03-09,1,30.4934,-89.7288
15730,2011,2011-03-09,1,30.5921,-89.9525
15731,2011,2011-03-09,0,30.0431,-90.2747
15734,2011,2011-03-09,2,30.2918,-89.7362
15736,2011,2011-03-14,0,32.198,-89.9697
15739,2011,2011-03-29,1,29.7689,-89.7899
15742,2011,2011-04-04,1,32.0102,-90.0455
15743,2011,2011-04-04,1,31.38,-90.3554
15747,2011,2011-04-04,1,30.85,-90.14
15750,2011,2011-04-04,1,30.6677,-89.969
15751,2011,2011-04-04,1,30.6695,-89.4527
15754,2011,2011-04-15,3,32.2908,-90.3754
15757,2011,2011-04-15,1,32.4159,-90.0773
15761,2011,2011-04-15,1,32.48,-89.89
15764,2011,2011-04-15,1,32.54,-89.71
15767,2011,2011-04-15,0,31.8108,-90.3761
15770,2011,2011-04-15,1,32.0589,-89.7478
15773,2011,2011-04-15,1,33.0327,-90.038
15775,2011,2011-04-15,2,33.1261,-89.7665
15777,2011,2011-04-15,0,33.16,-89.6
15781,2011,2011-04-20,1,33.4723,-89.3745
15784,2011,2011-04-26,1,31.625,-89.5264
15787,2011,2011-04-27,1,32.9045,-90.4135
15790,2011,2011-04-27,1,33.7408,-90.2436
15794,2011,2011-04-27,1,33.4051,-90.2104
15797,2011,2011-04-27,3,33.0877,-90.0775
15802,2011,2011-04-27,2,33.0713,-89.9795
15806,2011,2011-04-27,2,33.0057,-89.8017
15809,2011,2011-04-27,0,33.1089,-89.8637
15812,2011,2011-04-27,2,33.22,-89.81
15816,2011,2011-04-27,1,33.703,-89.6198
15819,2011,2011-04-27,2,33.35,-89.5853
15822,2011,2011-04-27,1,33.0044,-89.4027
15826,2011,2011-04-27,2,33.4166,-89.4349
15829,2011,2011-04-27,3,34.2084,-89.5653
15832,2011,2011-04-27,2,32.0382,-90.4918
15833,2011,2011-04-27,0,34.4099,-89.7976
15836,2011,2011-04-27,3,32.1397,-89.6912
15839,2011,2011-05-26,3,30.6156,-90.0491
15842,2011,2011-09-03,0,30.4779,-89.43
15844,2011,2011-09-03,1,29.8587,-89.77799999999999
15847,2011,2011-09-04,1,30.6165,-89.6558
15850,2011,2011-09-04,0,31.4,-89.48
15852,2011,2011-09-04,1,31.5956,-89.6024
15855,2011,2011-09-04,0,32.0911,-89.3541
15858,2011,2011-11-16,1,31.3707,-89.8349
15862,2012,2012-01-17,2,31.079,-89.7422
15864,2012,2012-01-22,0,34.2617,-90.3036
15867,2012,2012-01-25,1,31.74,-90.22
15871,2012,2012-01-26,0,30.9895,-89.5605
15874,2012,2012-03-02,1,31.1077,-89.5219
15877,2012,2012-03-02,0,31.5876,-89.7643
15880,2012,2012-03-21,0,30.4268,-90.1306
15883,2012,2012-03-21,0,30.4922,-90.0185
15886,2012,2012-03-21,2,32.2918,-89.8404
15889,2012,2012-05-23,0,29.964000000000002,-89.9903
15892,2012,2012-08-09,0,31.1834,-90.2059
15895,2012,2012-08-19,0,32.4892,-89.9812
15897,2012,2012-09-30,1,30.5428,-89.4792
15900,2012,2012-10-17,1,33.859,-89.8434
15903,2012,2012-10-17,1,32.8795,-90.1245
15906,2012,2012-10-17,1,32.7391,-89.72399999999999
15909,2012,2012-10-17,1,32.7495,-89.5056
15910,2012,2012-10-17,3,32.4374,-89.4521
15915,2012,2012-12-09,0,30.7625,-89.5228
15918,2012,2012-12-09,0,31.0955,-89.3867
15921,2012,2012-12-10,1,31.01,-90.18
15949,2012,2012-12-25,2,31.5157,-90.228
15950,2012,2012-12-25,0,29.8751,-90.0979
15951,2013,2013-01-13,1,30.8123,-89.5046
15952,2013,2013-02-10,1,31.4728,-90.0118
15953,2013,2013-02-10,2,31.1091,-89.9209
15957,2013,2013-02-21,2,31.4481,-89.8583
15960,2013,2013-02-21,0,31.5723,-89.5885
15963,2013,2013-04-11,1,30.278000000000002,-89.8921
15967,2013,2013-04-24,1,30.044,-90.272
15971,2013,2013-04-24,0,30.009,-90.2
15976,2013,2013-04-27,2,34.184,-89.9106
15977,2013,2013-09-20,0,32.0052,-89.6984
15978,2013,2013-09-21,1,32.2,-89.79
15979,2013,2013-09-21,1,32.1527,-89.4518
15980,2013,2013-12-21,1,34.4465,-90.4171
15982,2013,2013-12-21,1,34.519,-90.094
15984,2013,2013-12-21,0,34.7412,-89.7413
16684,2011,2011-02-24,0,34.3015,-86.9734
16685,2011,2011-03-09,2,30.5341,-87.76100000000001
16686,2011,2011-03-09,0,30.8693,-87.3268
16687,2011,2011-03-09,0,30.6218,-87.1148
16696,2011,2011-03-26,1,33.1223,-86.9194
16701,2011,2011-04-11,1,33.4496,-86.7883
16704,2011,2011-04-15,1,31.6869,-87.2163
16708,2011,2011-04-15,3,33.012,-87.73899999999999
16715,2011,2011-04-15,2,32.7285,-87.6276
16718,2011,2011-04-15,1,32.904,-87.3625
16724,2011,2011-04-15,2,32.6426,-87.8456
16729,2011,2011-04-15,0,33.238,-86.8363
16732,2011,2011-04-15,2,31.624000000000002,-87.258
16737,2011,2011-04-15,2,31.7295,-87.0864
16740,2011,2011-04-15,2,32.2884,-87.738
16743,2011,2011-04-15,0,32.4055,-87.5098
16746,2011,2011-04-15,2,32.5666,-87.2943
16749,2011,2011-04-15,1,32.6004,-87.0091
16751,2011,2011-04-15,1,32.47,-87.2346
16754,2011,2011-04-15,1,32.3776,-87.1618
16757,2011,2011-04-15,1,32.5095,-86.66799999999999
16759,2011,2011-04-15,2,31.48,-87.684
16762,2011,2011-04-15,1,32.3526,-86.8712
16766,2011,2011-04-15,2,32.3882,-86.8329
16771,2011,2011-04-15,2,31.708000000000002,-87.152
16773,2011,2011-04-15,1,31.2096,-87.2019
16775,2011,2011-04-15,2,31.877,-86.712
16780,2011,2011-04-15,2,31.203000000000003,-86.86
16781,2011,2011-04-20,1,34.3271,-87.3742
16784,2011,2011-04-27,3,33.2448,-87.8817
16789,2011,2011-04-27,1,33.6325,-87.6488
16792,2011,2011-04-27,3,33.163000000000004,-87.3716
16796,2011,2011-04-27,3,33.5979,-87.3278
16797,2011,2011-04-27,2,33.9176,-87.0472
16801,2011,2011-04-27,1,33.378,-86.7509
16804,2011,2011-04-27,2,33.83,-86.8012
16807,2011,2011-04-27,2,33.4367,-86.7622
16811,2011,2011-04-27,0,34.7704,-87.152
16812,2011,2011-04-27,1,34.6452,-87.079
16817,2011,2011-04-27,0,34.7307,-87.0329
16820,2011,2011-04-27,1,34.7554,-86.866
16823,2011,2011-04-27,1,34.7855,-86.7894
16827,2011,2011-04-27,4,34.0757,-87.0097
16830,2011,2011-04-27,5,34.1043,-88.1479
16832,2011,2011-04-27,4,33.2506,-88.1814
16835,2011,2011-04-27,1,34.8138,-86.7773
16838,2011,2011-04-27,4,33.0297,-87.935
16841,2011,2011-04-27,1,34.6655,-86.9172
16846,2011,2011-04-27,3,34.0289,-87.9421
16849,2011,2011-04-27,3,32.6152,-88.0543
16852,2011,2011-04-27,3,33.8129,-87.8108
16855,2011,2011-04-27,1,32.8478,-87.4922
16858,2011,2011-04-27,0,34.2846,-86.9189
16860,2011,2011-04-27,1,33.1169,-87.0081
16864,2011,2011-04-27,1,32.5519,-87.3142
16865,2011,2011-05-25,2,34.5929,-87.5486
16870,2011,2011-05-25,1,34.8808,-87.416
16871,2011,2011-05-25,0,34.7803,-87.1783
16874,2011,2011-05-25,0,34.8454,-87.038
16877,2011,2011-05-25,0,34.7596,-86.9534
16880,2011,2011-05-25,0,34.917,-86.8502
16883,2011,2011-09-04,1,30.2959,-87.4295
16886,2011,2011-09-05,0,32.7789,-87.4965
16889,2011,2011-11-16,0,31.9,-87.7518
16892,2011,2011-12-22,0,32.9053,-87.1229
16897,2011,2011-12-22,0,32.8692,-86.9742
16900,2011,2011-12-22,0,32.4232,-86.9206
16903,2012,2012-01-23,2,33.3257,-87.6579
16907,2012,2012-01-23,2,33.3961,-87.444
16910,2012,2012-01-23,2,33.4316,-87.3071
16912,2012,2012-01-23,3,33.6228,-86.7411
16916,2012,2012-01-23,1,32.7068,-87.3096
16919,2012,2012-01-23,2,32.7159,-87.2748
16920,2012,2012-01-23,1,32.7288,-86.6329
16925,2012,2012-01-26,0,32.4383,-87.4989
16927,2012,2012-03-02,3,34.7597,-86.9531
16930,2012,2012-03-02,0,34.9155,-87.0466
16935,2012,2012-03-02,0,34.8564,-87.0143
16936,2012,2012-03-02,1,34.9182,-86.8581
16940,2012,2012-03-02,1,32.0859,-86.7779
16942,2012,2012-03-02,1,32.5486,-87.1531
16944,2012,2012-05-12,0,30.3535,-87.406
16972,2012,2012-10-14,0,33.3076,-86.9574
16974,2012,2012-12-10,1,33.5359,-86.8436
16975,2012,2012-12-25,0,32.4762,-87.8228
16977,2012,2012-12-25,2,31.618000000000002,-87.8672
16980,2012,2012-12-25,1,32.0513,-86.8505
16982,2012,2012-12-25,0,32.1521,-86.6818
16984,2013,2013-01-30,0,33.9342,-87.4969
16986,2013,2013-01-30,1,34.0623,-87.3697
16988,2013,2013-01-30,1,34.2079,-87.1797
16990,2013,2013-03-18,0,34.7293,-87.4954
16992,2013,2013-04-11,1,33.9197,-87.5361
16994,2013,2013-04-11,1,34.0128,-87.4332
16995,2013,2013-04-11,1,34.1421,-87.3203
16996,2013,2013-04-11,1,34.1931,-87.1196
16997,2013,2013-04-11,1,32.8455,-87.1709
16998,2013,2013-05-17,0,34.76,-86.9748
16999,2013,2013-07-22,0,30.3871,-86.9909
17377,2011,2011-02-28,0,33.354,-86.2212
17381,2011,2011-02-28,0,32.5699,-86.4854
17390,2011,2011-02-28,0,33.0073,-85.3988
17400,2011,2011-02-28,1,32.2105,-86.5114
17410,2011,2011-04-15,1,33.2477,-86.5256
17416,2011,2011-04-15,0,32.214,-86.4519
17424,2011,2011-04-15,1,32.5639,-86.6064
17429,2011,2011-04-15,0,32.6144,-86.5121
17439,2011,2011-04-15,0,32.7216,-86.3133
17446,2011,2011-04-15,3,32.5803,-86.5818
17454,2011,2011-04-15,2,32.6937,-86.2032
17461,2011,2011-04-15,1,32.8692,-85.8926
17468,2011,2011-04-27,1,34.0894,-86.5342
17474,2011,2011-04-27,2,33.6473,-86.4153
17482,2011,2011-04-27,1,34.2596,-86.4599
17488,2011,2011-04-27,1,34.2548,-86.4307
17492,2011,2011-04-27,2,34.3616,-86.3712
17497,2011,2011-04-27,1,34.2486,-86.2582
17503,2011,2011-04-27,1,34.2575,-86.3088
17505,2011,2011-04-27,1,34.2554,-86.3491
17508,2011,2011-04-27,1,34.4901,-86.2613
17513,2011,2011-04-27,1,34.2798,-86.3935
17519,2011,2011-04-27,0,34.4226,-86.2845
17527,2011,2011-04-27,1,34.3836,-86.29700000000001
17530,2011,2011-04-27,1,34.375,-86.2005
17537,2011,2011-04-27,1,34.5018,-86.1911
17540,2011,2011-04-27,1,34.5735,-85.9678
17547,2011,2011-04-27,2,34.6372,-85.7691
17553,2011,2011-04-27,1,34.6004,-85.5835
17559,2011,2011-04-27,1,34.8586,-85.5323
17566,2011,2011-04-27,1,34.8004,-86.6226
17571,2011,2011-04-27,0,34.8653,-86.4911
17576,2011,2011-04-27,4,34.6208,-85.9814
17582,2011,2011-04-27,4,34.7948,-85.90899999999999
17591,2011,2011-04-27,5,34.3907,-85.9784
17598,2011,2011-04-27,4,33.6792,-86.5699
17606,2011,2011-04-27,4,32.6174,-86.193
17614,2011,2011-04-27,1,33.3507,-86.4013
17621,2011,2011-04-27,2,34.4059,-85.7294
17626,2011,2011-04-27,1,32.9719,-85.3688
17631,2011,2011-04-27,1,33.0158,-85.2938
17638,2011,2011-04-27,0,32.7759,-86.5429
17644,2011,2011-05-25,0,34.8763,-86.5956
17651,2011,2011-09-04,0,30.7229,-86.55799999999999
17659,2011,2011-09-04,0,30.4209,-85.6946
17663,2011,2011-09-04,0,33.9481,-86.0423
17669,2011,2011-11-16,1,32.3867,-86.2184
17678,2011,2011-12-21,0,33.4214,-85.3201
17685,2011,2011-12-22,0,33.1828,-86.60700000000001
17688,2011,2011-12-22,0,32.6203,-86.5478
17696,2011,2011-12-22,1,32.7438,-86.2996
17704,2012,2012-01-23,0,33.2957,-86.2951
17709,2012,2012-01-23,1,32.5209,-86.4119
17715,2012,2012-03-01,1,31.0809,-85.6989
17722,2012,2012-03-01,1,31.0814,-85.5795
17728,2012,2012-03-02,2,34.8502,-86.5702
17732,2012,2012-03-02,0,31.31,-86.19
17737,2012,2012-03-02,0,31.1271,-85.669
17743,2012,2012-03-02,2,32.7246,-86.5361
17750,2012,2012-03-02,2,32.8666,-85.9669
17755,2012,2012-03-23,1,31.8379,-86.0439
17760,2012,2012-03-23,0,31.1502,-85.559
17766,2012,2012-03-30,0,30.2967,-85.7547
17772,2012,2012-05-13,0,32.6557,-85.6899
17778,2012,2012-06-10,1,31.07,-85.89
17785,2012,2012-08-29,0,30.9929,-85.5149
17793,2012,2012-08-30,1,31.19,-86.14
17801,2012,2012-09-17,0,31.1077,-86.0501
17808,2012,2012-10-01,0,32.8089,-86.2405
17913,2012,2012-12-25,0,31.36,-86.13
17914,2012,2012-12-25,0,31.7206,-86.272
17916,2012,2012-12-25,0,31.7928,-86.2309
17918,2012,2012-12-25,1,31.5943,-85.7819
17919,2012,2012-12-25,0,31.3537,-85.9817
17920,2012,2012-12-25,2,32.2043,-86.6041
17921,2012,2012-12-25,2,31.7252,-86.1472
17922,2012,2012-12-25,1,32.3527,-86.0452
17923,2013,2013-03-18,2,34.2687,-86.1326
17924,2013,2013-03-18,1,34.2048,-86.1525
17925,2013,2013-03-18,2,34.463,-85.9917
17926,2013,2013-04-11,1,34.6146,-86.6387
17927,2013,2013-04-11,1,34.7017,-86.5049
17928,2013,2013-04-11,0,33.675,-85.305
17929,2013,2013-04-11,2,32.5327,-85.7365
17930,2013,2013-07-05,0,30.4659,-86.4311
17931,2013,2013-08-18,1,33.4139,-85.2835
18591,2011,2011-02-01,0,31.5515,-85.1902
18597,2011,2011-03-09,0,31.3254,-83.928
18603,2011,2011-03-26,0,31.9196,-83.93299999999999
18605,2011,2011-03-26,0,31.7475,-84.1567
18614,2011,2011-03-26,0,31.88,-85.11
18617,2011,2011-03-26,1,31.88,-84.74
18628,2011,2011-04-04,1,34.638000000000005,-84.5923
18634,2011,2011-04-04,0,34.7206,-84.6039
18640,2011,2011-04-04,1,32.7119,-83.7127
18648,2011,2011-04-15,0,32.6954,-84.8575
18652,2011,2011-04-16,1,32.3749,-84.8532
18658,2011,2011-04-16,1,32.8628,-83.71600000000001
18662,2011,2011-04-27,3,34.2703,-84.8674
18671,2011,2011-04-27,3,34.6656,-83.9427
18679,2011,2011-04-27,1,33.1386,-85.0878
18684,2011,2011-04-27,2,32.9684,-85.0301
18687,2011,2011-04-27,2,32.82,-84.85
18694,2011,2011-04-27,3,33.1663,-84.5806
18699,2011,2011-04-27,3,32.9958,-84.321
18710,2011,2011-04-28,1,30.83,-85.18
18716,2011,2011-09-05,0,30.79,-85.03
18724,2011,2011-09-05,1,34.0829,-84.5627
18728,2011,2011-11-16,2,32.5369,-85.6566
18739,2011,2011-12-22,2,34.2463,-85.34200000000001
